parameter,median,hpd_min,hpd_max
n_sr__344,56.88078503998642,44.906765129686114,70.35568545030226
n_sr__343,58.49408979803509,46.180451802634934,72.35117763651166
n_sr__342,72.58893821806771,57.30818231992603,89.78505660306223
n_sr__341,68.02266205164838,53.7031566301694,84.1370422618754
n_sr__340,358.00922173928484,282.64441188014274,442.8206146467533
n_sr__339,293.98787970908813,232.10025416824996,363.6327940353413
n_sr__338,354.5754615773075,279.93349533781327,438.57340621427437
n_sr__337,259.35517410717557,204.75810733997858,320.79569641251175
n_sr__336,259.35517410717557,204.75810733997858,320.79569641251175
n_sr__335,197.8064006805741,156.16601582180354,244.6661890576159
n_sr__334,344.5934122286441,272.05277524405494,426.2266370262216
n_sr__333,344.5934122286441,272.05277524405494,426.2266370262216
n_sr__332,344.5934122286441,272.05277524405494,426.2266370262216
n_sr__331,260.7134948318227,205.83048687393944,322.47579955413886
n_sr__330,278.1003185286404,219.55719629884229,343.98151362143295
n_sr__329,226.03791879354003,178.45449429941604,279.5856756073187
n_sr__328,226.03791879354003,178.45449429941604,279.5856756073187
n_sr__327,199.7234692268467,157.67952072305366,247.03740583202236
n_sr__326,598.5596832587167,472.55640183767986,740.3568141504836
n_sr__325,427.0773158588331,337.1729258308769,528.2507489374592
n_sr__324,427.0773158588331,337.1729258308769,528.2507489374592
n_sr__323,377.3624081436054,297.92354341390944,466.75851729992985
n_sr__322,377.3624081436054,297.92354341390944,466.75851729992985
n_sr__321,300.8737048177767,237.53653868265306,372.1498520378305
n_sr__320,271.07275660337757,214.00901209937584,335.2891417431488
n_sr__319,315.43898492766505,249.03566993555398,390.1656066584192
n_sr__318,292.21335896486124,230.6992892163293,361.4378942424131
n_sr__317,292.21335896486124,230.6992892163293,361.4378942424131
n_sr__316,384.5193926244093,303.5739053224226,475.61097157864884
n_sr__315,384.5193926244093,303.5739053224226,475.61097157864884
n_sr__314,437.4813346391212,345.38678623105943,541.1194509465896
n_sr__313,295.36180694929504,233.18495487759978,365.3322008328327
n_sr__312,295.36180694929504,233.18495487759978,365.3322008328327
n_sr__311,271.07275660337757,214.00901209937584,335.2891417431488
n_sr__310,315.43898492766505,249.03566993555398,390.1656066584192
n_sr__309,315.43898492766505,249.03566993555398,390.1656066584192
n_sr__308,292.21335896486124,230.6992892163293,361.4378942424131
n_sr__307,292.21335896486124,230.6992892163293,361.4378942424131
n_sr__306,339.1592195114931,267.76253881628764,419.50509910765334
n_sr__305,219.1615893256473,173.02570649081036,271.0803627366259
n_sr__304,293.33862222683035,231.5876724019479,362.829729254047
n_sr__303,309.7753897909123,244.56432277645632,383.16032152251404
n_sr__302,293.33862222683035,231.5876724019479,362.829729254047
n_sr__301,409.85510663226944,323.5761777513993,506.94864605242316
n_sr__300,301.4395147704087,237.98323952605782,372.84970080088897
n_sr__299,340.29446550467765,268.65880326032647,420.90928173187444
n_sr__298,212.71880006576708,167.93919399155223,263.1112945482726
n_sr__297,247.71348301597567,195.56711802474038,306.3961209504949
n_sr__296,301.4395147704087,237.98323952605782,372.84970080088897
n_sr__295,301.4395147704087,237.98323952605782,372.84970080088897
n_sr__294,301.4395147704087,237.98323952605782,372.84970080088897
n_sr__293,251.09792198768963,198.23909602032663,310.5823241393619
n_sr__292,419.36202833140476,331.08178970013154,518.7077311669274
n_sr__291,419.36202833140476,331.08178970013154,518.7077311669274
n_sr__290,398.0059533666896,314.221399291345,492.29246120160735
n_sr__289,409.85510663226944,323.5761777513993,506.94864605242316
n_sr__288,398.0059533666896,314.221399291345,492.29246120160735
n_sr__287,216.94355001680856,171.27458842483412,268.3368760597216
n_sr__286,393.1198348350145,310.36386151046713,486.24883472483214
n_sr__285,374.12611594877853,295.36852569778677,462.7555564490124
n_sr__284,377.46286212430863,298.0028507461589,466.8827685503936
n_sr__283,236.91684546975853,187.04328935153399,293.0417898773814
n_sr__282,323.7249341009427,255.5773372690712,400.4144742379102
n_sr__281,287.06591931202047,226.63544123415298,355.07104039475445
n_sr__280,302.9368259923636,239.16535055569818,374.7017209036181
n_sr__279,281.7754423772011,222.45866686352954,348.5272641292446
n_sr__278,221.65801951045546,174.9966111450452,274.16819031684537
n_sr__277,221.65801951045546,174.9966111450452,274.16819031684537
n_sr__276,343.0052271733688,270.79892030499974,424.2622153307884
n_sr__275,370.7640859965539,292.71423938093324,458.5970709142764
n_sr__274,370.7640859965539,292.71423938093324,458.5970709142764
n_sr__273,306.563008923619,242.02818279503333,379.1869365263862
n_sr__272,306.563008923619,242.02818279503333,379.1869365263862
n_sr__271,286.6971000771895,226.344262433751,354.6148489048594
n_sr__270,298.72975160007763,235.84391078505,369.49800224183076
n_sr__269,416.1811310599691,328.5705056774233,514.773288143303
n_sr__268,419.70373612055715,331.35156430713914,519.130388584764
n_sr__267,298.72975160007763,235.84391078505,369.49800224183076
n_sr__266,298.72975160007763,235.84391078505,369.49800224183076
n_sr__265,416.1811310599691,328.5705056774233,514.773288143303
n_sr__264,286.6971000771895,226.344262433751,354.6148489048594
n_sr__263,266.9090026969804,210.72177338421136,330.139006070355
n_sr__262,222.34735397993427,175.54083325968233,275.02082621261593
n_sr__261,395.763947970514,312.45136025839616,489.51933093766456
n_sr__260,384.90367698658133,303.87729367374266,476.086291841712
n_sr__259,308.0295707150997,243.18601748159563,381.0009227437407
n_sr__258,308.0295707150997,243.18601748159563,381.0009227437407
n_sr__257,126.91526578374564,100.19823087736546,156.9811406795037
n_sr__256,395.763947970514,312.45136025839616,489.51933093766456
n_sr__255,244.01661187110923,192.6484782046232,301.82347127212495
n_sr__254,266.6627960052183,210.52739586159902,329.8344736953324
n_sr__253,189.057919214143,149.25918424101133,233.84521656598568
n_sr__252,466.412081306543,368.22729809648195,576.9038113583633
n_sr__251,205.49763756115095,162.23816422675333,254.17945864967984
n_sr__250,182.30947193445485,143.93135803808556,225.49808081963627
n_sr__249,196.8652983486541,155.42302570039752,243.50214219021484
n_sr__248,331.56591454575903,261.7677065998443,410.11296122977683
n_sr__247,117.35515698441822,92.65062828777673,145.1562685881057
n_sr__246,100.24675049328465,79.14372623815768,123.99492799127782
n_sr__245,100.24675049328465,79.14372623815768,123.99492799127782
