parameter,median,hpd_min,hpd_max
n_sr__244,83.0601749341966,66.01451483103475,103.51393548028308
n_sr__243,129.5344757035755,102.95133105894062,161.4326405052124
n_sr__242,166.20723642117287,132.09808530313495,207.13615352830294
n_sr__241,149.31328576797813,118.67112157673259,186.08202837979078
n_sr__240,100.58397550899896,79.94207029137259,125.35301255309837
n_sr__239,149.31328576797813,118.67112157673259,186.08202837979078
n_sr__238,114.19621657733333,90.76079888905599,142.31729952704143
n_sr__237,114.19621657733333,90.76079888905599,142.31729952704143
n_sr__236,166.20723642117287,132.09808530313495,207.13615352830294
n_sr__235,163.18742303683058,129.6979998758462,203.37270410050016
n_sr__234,110.7273015566301,88.00377673899149,137.99415614425737
n_sr__233,102.15766206497533,81.19280392600801,127.31422307005889
n_sr__232,177.5863502861544,141.14197043339115,221.31740055042482
n_sr__231,95.59496878222086,75.9769105885674,119.13545135923448
n_sr__230,128.07240778860864,101.78930961926721,159.61053497825472
n_sr__229,128.07240778860864,101.78930961926721,159.61053497825472
n_sr__228,98.68300850348585,78.43122090202117,122.98392801752252
n_sr__227,98.68300850348585,78.43122090202117,122.98392801752252
n_sr__226,173.23820781547,137.68615643052087,215.89851792073986
n_sr__225,122.0495062502352,97.00243163296622,152.10447997968035
n_sr__224,378.087771070534,300.49636652634456,471.1927608084788
n_sr__223,378.6091714411151,300.9107647927087,471.8425572285139
n_sr__222,378.6091714411151,300.9107647927087,471.8425572285139
n_sr__221,507.9852230715026,403.7361836640414,633.0777613654126
n_sr__220,644.7893530384101,512.4652860744561,803.5702253416767
n_sr__219,644.7893530384101,512.4652860744561,803.5702253416767
n_sr__218,348.3296599830819,276.845233269251,434.10664590970805
n_sr__217,348.3296599830819,276.845233269251,434.10664590970805
n_sr__216,431.6647617769516,343.0782543009976,537.9632096259243
n_sr__215,443.02508997850293,352.10720897320823,552.1210449714657
n_sr__214,540.7241023470749,429.756370031346,673.878665525718
n_sr__213,481.2477630693925,382.4858016217227,599.7561398812567
n_sr__212,540.7241023470749,429.756370031346,673.878665525718
n_sr__211,510.53314569120374,405.76122003917357,636.2531158343076
n_sr__210,501.65285868097396,398.70335098213036,625.1860375702468
n_sr__209,436.89517663850177,347.2352802129201,544.481626267143
n_sr__208,574.5692615250805,456.65580486019456,716.0582735779229
n_sr__207,484.9021080513188,385.3901996825047,604.3103757828966
n_sr__206,487.7426199721158,387.6477800026972,607.8503703462756
n_sr__205,478.0199118738732,379.92037203061244,595.7334228492055
n_sr__204,718.4122873648128,570.9792766101734,895.322977846352
n_sr__203,718.4122873648128,570.9792766101734,895.322977846352
n_sr__202,440.1402836956554,349.81442440714414,548.5258484567416
n_sr__201,440.1402836956554,349.81442440714414,548.5258484567416
n_sr__200,606.9313627355879,482.3765357883078,756.3896172015644
n_sr__199,534.1910819641084,424.5640601029783,665.7368737350131
n_sr__198,534.1910819641084,424.5640601029783,665.7368737350131
n_sr__197,534.1910819641084,424.5640601029783,665.7368737350131
n_sr__196,664.0956541688587,527.8095362318645,827.6307478624088
n_sr__195,664.0956541688587,527.8095362318645,827.6307478624088
n_sr__194,532.6456106116348,423.3357513304572,663.8108264807986
n_sr__193,399.22362359229317,317.29470641510136,497.53336599010106
n_sr__192,472.45598795231257,375.4982799927664,588.7993697691354
n_sr__191,622.1532310951136,494.4745629760915,775.3599059170123
n_sr__190,349.0705257185515,277.4340580835583,435.0299515492844
n_sr__189,360.0878400112347,286.19039237190657,448.760305016061
n_sr__188,360.0878400112347,286.19039237190657,448.760305016061
n_sr__187,536.9839386205213,426.78376500140627,669.2174778147255
n_sr__186,400.078393010425,317.9740595283723,498.598624358135
n_sr__185,742.3472054292954,590.0022560922075,925.1519249466389
n_sr__184,400.078393010425,317.9740595283723,498.598624358135
n_sr__183,486.89051750980025,386.97054653093215,606.7884356781074
n_sr__182,486.89051750980025,386.97054653093215,606.7884356781074
n_sr__181,486.89051750980025,386.97054653093215,606.7884356781074
n_sr__180,492.6087960869756,391.51531646718615,613.9148536054108
n_sr__179,619.7108405586094,492.53340132524045,772.3160710513422
n_sr__178,619.7108405586094,492.53340132524045,772.3160710513422
n_sr__177,558.2591022453232,443.69282648309525,695.7316997813291
n_sr__176,695.066071792123,552.4241857330732,866.2277025906143
n_sr__175,558.2591022453232,443.69282648309525,695.7316997813291
n_sr__174,459.75887473399933,365.40687614578786,572.975562998832
n_sr__173,441.793490781848,351.12835931995517,550.5861616187505
n_sr__172,671.7564541221989,533.8981821146599,837.1780375560032
n_sr__171,549.5930384935795,436.80521765588765,684.9315977495587
n_sr__170,441.793490781848,351.12835931995517,550.5861616187505
n_sr__169,500.5170689387843,397.8006487082655,623.7705569721704
n_sr__168,445.45247754249067,354.03644657077507,555.1461823478718
n_sr__167,605.758844643744,481.44464257925785,754.928363812624
n_sr__166,466.9188901247137,371.09750878140665,581.898748770827
n_sr__165,465.2874624649945,369.8008837077946,579.8655782695283
n_sr__164,741.6120899581676,589.4180014694629,924.2357855873231
n_sr__163,741.6120899581676,589.4180014694629,924.2357855873231
n_sr__162,741.6120899581676,589.4180014694629,924.2357855873231
n_sr__161,692.1758881317057,550.1271273381662,862.6258045066332
n_sr__160,666.6783935139409,529.8622442226159,830.8494927559879
n_sr__159,601.6850102191362,478.2068429568093,749.8513382209934
n_sr__158,463.21533991027616,368.15400341614395,577.2831907341507
n_sr__157,463.21533991027616,368.15400341614395,577.2831907341507
n_sr__156,462.6170425858047,367.6784890359855,576.5375613071427
n_sr__155,448.75479084449375,356.661057109153,559.2616979526732
n_sr__154,495.0685796179933,393.47030171153637,616.9803645307966
n_sr__153,542.7571190852045,431.3721698261012,676.4123173465553
n_sr__152,495.0685796179933,393.47030171153637,616.9803645307966
n_sr__151,542.7571190852045,431.3721698261012,676.4123173465553
n_sr__150,511.6866820984815,406.67802699661985,637.6907132548729
n_sr__149,453.1965619489939,360.19128522011454,564.797265484209
n_sr__148,235.40732312968527,187.09688772495855,293.37692194047986
n_sr__147,235.40732312968527,187.09688772495855,293.37692194047986
n_sr__146,504.22809456398636,400.75009537590535,628.3954312568343
n_sr__145,504.22809456398636,400.75009537590535,628.3954312568343
n_sr__144,504.22809456398636,400.75009537590535,628.3954312568343
n_sr__143,504.22809456398636,400.75009537590535,628.3954312568343
n_sr__142,504.22809456398636,400.75009537590535,628.3954312568343
n_sr__141,504.22809456398636,400.75009537590535,628.3954312568343
n_sr__140,518.0364392724858,411.72468310430156,645.604112846748
n_sr__139,518.0364392724858,411.72468310430156,645.604112846748
n_sr__138,518.0364392724858,411.72468310430156,645.604112846748
n_sr__137,518.0364392724858,411.72468310430156,645.604112846748
n_sr__136,328.8136722739788,261.33432854161765,409.7848010044383
n_sr__135,328.8136722739788,261.33432854161765,409.7848010044383
n_sr__134,328.8136722739788,261.33432854161765,409.7848010044383
n_sr__133,328.8136722739788,261.33432854161765,409.7848010044383
n_sr__132,315.79731979885236,250.98919991413823,393.5631415705845
n_sr__131,106.6347726879032,84.7511191577253,132.8938325583245
n_sr__130,106.6347726879032,84.7511191577253,132.8938325583245
n_sr__129,200.43801963739725,159.30400616828632,249.79634643171295
n_sr__128,200.43801963739725,159.30400616828632,249.79634643171295
n_sr__127,279.35563953632004,222.0261036521253,348.14761310008254
n_sr__126,143.0628629918644,113.70341440080996,178.29242451146627
n_sr__125,220.79633589259507,175.48437626055227,275.1679452394121
n_sr__124,297.17677981934264,236.18997858318073,370.3572504732682
n_sr__123,270.9545838506456,215.34911777293985,337.6777779847325
n_sr__122,270.9545838506456,215.34911777293985,337.6777779847325
n_sr__121,231.31972307261367,183.84814746159321,288.2827408974935
n_sr__120,231.31972307261367,183.84814746159321,288.2827408974935
n_sr__119,386.27557093587995,307.0038610755992,481.3968253635842
n_sr__118,386.27557093587995,307.0038610755992,481.3968253635842
n_sr__117,371.14026246302967,294.9746299013954,462.53441210748383
n_sr__116,270.9545838506456,215.34911777293985,337.6777779847325
n_sr__115,110.30064067102987,87.66467546232558,137.46242902691176
n_sr__114,306.96308155766224,243.96792946947608,382.5534516916445
n_sr__113,324.82406789725326,258.1634732249035,404.8127473051607
n_sr__112,275.88316063127013,219.26624900024822,343.82002821817315
n_sr__111,275.88316063127013,219.26624900024822,343.82002821817315
n_sr__110,311.526011403858,247.59445205076486,388.2400135857696
n_sr__109,515.450025352015,409.66905463677926,642.380788505076
n_sr__108,515.450025352015,409.66905463677926,642.380788505076
n_sr__107,254.278029986657,202.09493653317008,316.8945840885243
n_sr__106,268.1607055544356,213.1286008962613,334.1959006840555
n_sr__105,254.278029986657,202.09493653317008,316.8945840885243
n_sr__104,257.07808475635295,204.3203623436532,320.38415883359545
n_sr__103,268.1607055544356,213.1286008962613,334.1959006840555
n_sr__102,268.1607055544356,213.1286008962613,334.1959006840555
n_sr__101,268.1607055544356,213.1286008962613,334.1959006840555
n_sr__100,330.3832962147202,262.5818332934113,411.7409484777483
n_sr__99,330.3832962147202,262.5818332934113,411.7409484777483
n_sr__98,165.4533027327925,131.4988743492376,206.19656192213014
n_sr__97,182.39431984067718,144.96324552359724,227.30934374886283
n_sr__96,258.9722103952655,205.82577435585878,322.74471730019246
n_sr__95,321.13663819770045,255.23278011256207,400.2172794975142
n_sr__94,263.3018034920265,209.26684569871242,328.1404827296423
n_sr__93,263.3018034920265,209.26684569871242,328.1404827296423
n_sr__92,341.3593767819136,271.3053958667344,425.41991431858577
n_sr__91,341.3593767819136,271.3053958667344,425.41991431858577
n_sr__90,352.91977399279745,280.4933612633296,439.8270861306113
n_sr__89,409.2953782801437,325.2995294213423,510.0853136082871
n_sr__88,409.2953782801437,325.2995294213423,510.0853136082871
n_sr__87,267.530820408965,212.62798116712563,333.41090486193144
n_sr__86,267.530820408965,212.62798116712563,333.41090486193144
n_sr__85,281.25400377833245,223.5348844186999,350.5134539356145
n_sr__84,381.96640247811195,303.57902281478266,476.0265141878076
n_sr__83,352.91977399279745,280.4933612633296,439.8270861306113
n_sr__82,545.1145474056665,433.2458052590572,679.3502678536066
n_sr__81,545.1145474056665,433.2458052590572,679.3502678536066
n_sr__80,261.1047183525205,207.5206477206577,325.40236028340746
n_sr__79,210.0909351594163,166.9759444394962,261.8263147689397
n_sr__78,261.1047183525205,207.5206477206577,325.40236028340746
n_sr__77,261.1047183525205,207.5206477206577,325.40236028340746
n_sr__76,275.82253150742866,219.2180622224308,343.7444690320948
n_sr__75,409.2953782801437,325.2995294213423,510.0853136082871
n_sr__74,281.25400377833245,223.5348844186999,350.5134539356145
n_sr__73,213.48603459114221,169.67429948107986,266.057465302914
n_sr__72,359.7659621452905,285.93457047926074,448.35916397976683
n_sr__71,228.64419813638995,181.72169539568952,284.9483617459499
n_sr__70,263.7543865583332,209.62654939024264,328.7045154247607
n_sr__69,282.49503425800356,224.52122986127713,352.06009104664287
n_sr__68,325.8571696758079,258.98456122208614,406.10025279060653
n_sr__67,343.83869222047,273.27590466856464,428.5097669290012
n_sr__66,424.7736993554695,337.6013799411145,529.3752071150576
n_sr__65,317.0054786585529,251.94941967078006,395.0688123490538
n_sr__64,317.0054786585529,251.94941967078006,395.0688123490538
n_sr__63,317.0054786585529,251.94941967078006,395.0688123490538
n_sr__62,317.0054786585529,251.94941967078006,395.0688123490538
n_sr__61,288.7238296116629,229.4717480076618,359.8227416896182
n_sr__60,313.8890106099974,249.47251510881884,391.1849068220054
n_sr__59,153.24354150346755,121.79480781680824,190.98011869740424
n_sr__58,178.899648980107,142.18575316293868,222.9541020909627
n_sr__57,265.1575900389209,210.74178659090595,330.4532610139716
n_sr__56,265.1575900389209,210.74178659090595,330.4532610139716
n_sr__55,265.30947625109764,210.8625026213539,330.6425495578503
n_sr__54,292.2219032923176,232.25194485957766,364.1822241199338
n_sr__53,265.30947625109764,210.8625026213539,330.6425495578503
n_sr__52,265.30947625109764,210.8625026213539,330.6425495578503
n_sr__51,317.7852805247885,252.56919011918885,396.04064223182087
n_sr__50,317.7852805247885,252.56919011918885,396.04064223182087
n_sr__49,4.386324213702679,3.4861600651407674,5.466466715396815
n_sr__48,63.85802611213805,50.753042781333704,79.58321301522585
n_sr__47,87.30384073851388,69.38729293316369,108.80261382241272
n_sr__46,48.32895330686209,38.410855832795896,60.23007004740213
n_sr__45,91.23664182963441,72.51300216942485,113.70387629537952
n_sr__44,91.23664182963441,72.51300216942485,113.70387629537952
n_sr__43,75.85605400831639,60.288828025259825,94.53578308288549
n_sr__42,75.85605400831639,60.288828025259825,94.53578308288549
n_sr__41,81.2515520305513,64.57705863026185,101.25993499564139
n_sr__40,81.2515520305513,64.57705863026185,101.25993499564139
n_sr__39,81.2515520305513,64.57705863026185,101.25993499564139
n_sr__38,81.2515520305513,64.57705863026185,101.25993499564139
n_sr__37,69.13917813411805,54.9503935424674,86.16486096019948
n_sr__36,67.0213733639924,53.26720596770662,83.52554185801482
n_sr__35,68.698289044327,54.599983982411565,85.6154019104112
n_sr__34,77.53272901214595,61.621414755239876,96.62534319162977
n_sr__33,77.53272901214595,61.621414755239876,96.62534319162977
n_sr__32,85.79495133180215,68.18805873703208,106.92215690287237
n_sr__31,12.097029415314962,9.614469610513558,15.075950940291767
n_sr__30,91.1833908924068,72.47067942223389,113.6375121914656
n_sr__29,80.6240743522003,64.07835230636522,100.47793948499384
n_sr__28,83.04215656556359,66.00019420307679,103.49148004662172
n_sr__27,69.53948230979204,55.26854704940247,86.66374096672526
n_sr__26,69.53948230979204,55.26854704940247,86.66374096672526
n_sr__25,83.04215656556359,66.00019420307679,103.49148004662172
n_sr__24,83.04215656556359,66.00019420307679,103.49148004662172
n_sr__23,63.33448526442736,50.33694330787087,78.93074902060806
n_sr__22,49.84039877941986,39.61212153737108,62.11371246992607
n_sr__21,49.84039877941986,39.61212153737108,62.11371246992607
n_sr__20,57.99923856429017,46.09659921164828,72.2816854576319
n_sr__19,62.48936466519173,49.66525887695735,77.87751551548193
n_sr__18,79.98475539557683,63.570234778594326,99.68118675386039
n_sr__17,101.67653751203349,80.81041604925579,126.71462048108461
n_sr__16,927.1259623785438,736.8606030767896,1155.4328789673195
n_sr__15,282.6587501590656,224.6513478845934,352.26412236770693
n_sr__14,537.9047164637416,427.51558025023655,670.364999335482
n_sr__13,606.1245610882361,481.7353064704427,755.3841387790167
n_sr__12,606.1245610882361,481.7353064704427,755.3841387790167
n_sr__11,507.9315343147084,403.69351294688414,633.0108516278492
n_sr__10,547.6656761785548,435.2733898186507,682.5296179983404
n_sr__9,874.8966194794398,695.3497979989089,1090.3419393525323
n_sr__8,874.8966194794398,695.3497979989089,1090.3419393525323
n_sr__7,352.70102310782886,280.3195025692984,439.5544673333256
n_sr__6,934.4684965106246,742.6962978455957,1164.5835291436779
n_sr__5,601.8088400190152,478.3052603291192,750.0056613960332
n_sr__4,601.8088400190152,478.3052603291192,750.0056613960332
n_sr__3,601.8088400190152,478.3052603291192,750.0056613960332
n_sr__2,601.8088400190152,478.3052603291192,750.0056613960332
n_sr__1,482.3958554717908,383.39828179631377,601.186952698126
n_sr__0,496.22309849891883,394.38788951878513,618.419186361422
beta_1__10,-0.01402905823847545,-2.646167631192787,2.4749687902201045
beta_1__9,0.7897236519022153,-0.6348656448256209,2.413663520958259
beta_1__8,-0.7553217152006596,-5.034278557920295,3.5423208536345
beta_1__7,-2.6303416411251845,-5.358563600161011,-0.05082258863492346
beta_1__6,-70.54227833142669,-202.42649274154843,22.740967201062585
beta_1__5,1.8043410854691073,-1.5793180903457682,5.800058605292386
beta_1__4,-2.195839683334199,-7.455986281838187,2.8839007145279942
beta_1__3,0.07175527937917861,-2.5075049434037884,2.588439716906246
beta_1__2,68.58151920387635,-19.236508605246943,200.59307917878712
beta_1__1,1.0546076466727028,0.24351989322822207,1.8862528718227576
beta_1__0,-73.41077115788764,-210.8143342188079,23.898162625514953
beta_0__10,0.36851534321852863,-13.568276979999695,15.727782851637544
beta_0__9,-4.7379923908525985,-13.449962705576684,3.838381701096587
beta_0__8,2.883735941911459,-21.94876839154962,27.359597484688294
beta_0__7,17.274049823972568,1.2145085545161423,34.42157396017231
beta_0__6,-16.831823629277444,-210.0001821535286,164.5592392373191
beta_0__5,-11.623657652396123,-36.98167291427057,10.46175813926604
beta_0__4,14.62626679057318,-14.666859037209221,45.686701614884456
beta_0__3,0.477443375812586,-13.353327925881665,15.021905522351817
beta_0__2,14.422461258519691,-182.1276268958739,207.6905216334317
beta_0__1,-5.783983824752747,-10.59857238717164,-1.3138481022345985
beta_0__0,-32.56329581332869,-217.64180716785137,129.9856056841196
n_sc__5,347.06425210234283,295.6824512493614,396.04882622730895
n_sc__4,347.0656080186236,296.3251151899038,396.6720947146949
n_sc__3,347.07679142914867,295.7463660731936,395.88675082151104
n_sc__2,347.10490944600065,297.3230548255646,397.7037790083136
n_sc__1,347.08272896230113,297.3320880638724,397.58815732851417
n_sc__0,347.1178705211335,296.4762538536933,396.78152181530737
sigma_I_A__5,29886.043252562296,28730.60208316725,31038.462020124538
sigma_I_A__4,18806.398716934804,18089.19017803336,19588.672130362018
sigma_I_A__3,16402.20417388162,15702.656341576263,17075.258476812298
sigma_I_A__2,19038.66505039746,18298.35358929165,19785.931002446494
sigma_I_A__1,20860.099571019397,20042.073466150363,21746.874527011874
sigma_I_A__0,26905.606585040652,25887.761400714015,27947.99221772323
sigma_A__5,2.005415492234593,1.8245008792095831,2.2020497434079593
sigma_A__4,1.4225930715631168,1.2861547895280228,1.575213832724197
sigma_A__3,2.245388888147186,1.9430133463396708,2.618390140650497
sigma_A__2,1.936552069434658,1.734090356441881,2.152250532798463
sigma_A__1,1.8133662906046284,1.6242403289604392,2.02167749747309
sigma_A__0,1.7800650204520152,1.631188749065115,1.9383462952702575
avg_I_A__5,254271.47529356187,250271.290630691,258169.39169658613
avg_I_A__4,188993.07504013405,186290.01632391108,191772.83515773108
avg_I_A__3,203443.0728905825,199768.21673635516,206998.14118748705
avg_I_A__2,203439.02015659405,200509.92123115683,206470.22208265561
avg_I_A__1,208461.09791516128,205314.1358209587,211788.1466505656
avg_I_A__0,214435.90453212048,211217.4995492164,217754.3364079146
avg_A__5,5.702423768295185,5.43962901407815,5.970934759715817
avg_A__4,5.634987685805934,5.433352163909817,5.840953937867709
avg_A__3,5.166644054483831,4.723886152195619,5.580583739440799
avg_A__2,5.596134155288876,5.31375987219057,5.883259667191974
avg_A__1,5.0110420988219175,4.730303042373804,5.28178302032386
avg_A__0,5.047025876354814,4.834690990209546,5.253845665954429
alpha__5,4175.325952522869,3535.309124418363,4823.060046530269
alpha__4,3067.999019831671,2650.4133480405353,3572.9413497766504
alpha__3,3025.8547437035377,2553.3924528110742,3567.743338314621
alpha__2,3280.5289125111294,2804.014261151083,3817.814418492446
alpha__1,3007.995198687129,2560.370578951507,3499.0998552336314
alpha__0,3116.968810120334,2667.754111757362,3612.8691297203827
hyper_A_sigma,0.4166269624926883,0.1513544097249845,0.9484539311703838
hyper_A_mu,5.362037725029363,4.906179110929858,5.808552780164196
hyper_alpha_sigma,531.4518773817383,239.39495318993085,1029.3051840125972
hyper_alpha_mu,3279.02628461632,2613.1643645783984,3991.7968373157555
