area,date,eccentricity,exposure_ms,intensity,mean_bg,rbs,replicate_number,scaled_intensity,experiment,effective_channels
3.4816000000000003,20180410,0.9489174602633192,25.0,139688.4591607152,99595.16869998124,mlg910,1.0,160373.16184293584,cal,238.20708024348053
5.1712,20180410,0.975163896203303,25.0,158671.54619318247,99595.16869998124,mlg910,1.0,236305.50997280492,cal,350.99168046082883
5.44,20180410,0.9783808941628028,25.0,161987.5709048451,99595.16869998124,mlg910,1.0,249569.6088194555,cal,370.6932453736411
5.376,20180410,0.9548525088281072,25.0,171360.48791650604,99595.16869998124,mlg910,1.0,287061.2768660992,cal,426.38074742336255
3.9296,20180410,0.9668027970698426,25.0,134294.6282145378,99595.16869998124,mlg910,1.0,138797.83805822628,cal,206.16060298379577
4.1856,20180410,0.9643514260533124,25.0,155915.48260368244,99595.16869998124,mlg910,1.0,225281.2556148048,cal,334.6170239266355
4.0192000000000005,20180410,0.9661830899848416,25.0,144919.8065810026,99595.16869998124,mlg910,1.0,181298.5515240855,cal,269.2881908334522
5.376,20180410,0.970447452221129,25.0,152801.95802683846,100183.6993263526,mlg910,1.0,210473.03480194346,cal,312.62192822049064
5.8496,20180410,0.9727524635432758,25.0,152778.33772140587,100183.6993263526,mlg910,1.0,210378.5535802131,cal,312.4815924204877
5.9776,20180410,0.9741563055241456,25.0,161767.8770621478,100183.6993263526,mlg910,1.0,246336.71094318083,cal,365.8913249339422
3.3664,20180410,0.9589431051985235,25.0,145704.2414621393,100183.6993263526,mlg910,1.0,182082.1685431468,cal,270.4521207578525
6.1824,20180410,0.980702008991297,25.0,146447.15626127558,100183.6993263526,mlg910,1.0,185053.82773969194,cal,274.86601553022706
3.7248,20180410,0.9606421139945234,25.0,156904.0204604569,100183.6993263526,mlg910,1.0,226881.28453641722,cal,336.99359500213563
3.8784,20180410,0.9641050876048616,25.0,151776.39302966493,100183.6993263526,mlg910,1.0,206370.77481324936,cal,306.52871809058433
3.609600000000001,20180410,0.9496764630721828,25.0,153745.75885807525,100183.6993263526,mlg910,1.0,214248.23812689062,cal,318.2293512520441
7.3216,20180410,0.9158315909775772,25.0,159216.77404508475,100183.6993263526,mlg910,1.0,236132.29887492862,cal,350.73440480811524
4.300800000000001,20180410,0.978460714031938,25.0,127612.34321000135,100183.6993263526,mlg910,1.0,109714.575534595,cal,162.9623585263239
4.0704,20180410,0.963395502085848,25.0,149892.30064028726,99336.17734921696,mlg910,1.0,202224.4931642812,cal,300.3701212647942
6.784,20180410,0.9835225592654516,25.0,153569.94351604357,99336.17734921696,mlg910,1.0,216935.06466730643,cal,322.22017551439774
5.0944,20180410,0.9600125872468974,25.0,138112.43594645037,99336.17734921696,mlg910,1.0,155105.03438893362,cal,230.38217210581217
4.2112,20180410,0.964232792635479,25.0,150310.60226485514,99336.17734921696,mlg910,1.0,203897.69966255274,cal,302.855385195601
6.016,20180410,0.9758919891740996,25.0,147317.3909867485,99336.17734921696,mlg910,1.0,191924.85455012618,cal,285.07175828655664
3.9168000000000007,20180410,0.9639311345496072,25.0,146552.73213032974,99336.17734921696,mlg910,1.0,188866.2191244511,cal,280.5286751053889
6.8864,20180410,0.9819417196609008,25.0,140188.63352368574,95854.29173218789,mlg910,1.0,177337.3671659914,cal,263.40452458029284
5.3504,20180410,0.978325187865828,25.0,146547.8062460537,95854.29173218789,mlg910,1.0,202774.05805546316,cal,301.1864065249239
4.0448,20180410,0.968028094224764,25.0,165243.56541034047,95854.29173218789,mlg910,1.0,277557.0947126103,cal,412.2638998481926
4.5824,20180410,0.9688489539724229,25.0,139554.91764555965,95854.29173218789,mlg910,1.0,174802.50365348702,cal,259.63941557333345
3.9168000000000007,20180410,0.9658842262857882,25.0,164623.75433103414,95854.29173218789,mlg910,1.0,275077.850395385,cal,408.58140370463667
5.7088,20180410,0.9651775586324052,25.0,130446.18821081765,95854.29173218789,mlg910,1.0,138367.58591451903,cal,205.52153653562425
5.3248,20180410,0.9253674935546524,25.0,136564.9936536092,95854.29173218789,mlg910,1.0,162842.8076856853,cal,241.87531948423916
5.1968,20180410,0.9770215923116404,25.0,147402.99312016452,95854.29173218789,mlg910,1.0,206194.80555190652,cal,306.2673456547267
4.6208,20180410,0.9750856189397484,25.0,129804.81664189641,82952.3350975049,mlg910,2.0,187409.92617756606,cal,278.3655993957736
4.9152,20180410,0.9776063159894134,25.0,107780.27495375242,82952.3350975049,mlg910,2.0,99311.7594249901,cal,147.51074291120167
4.0576,20180410,0.9621130950211862,25.0,131807.8997109441,82952.3350975049,mlg910,2.0,195422.2584537568,cal,290.2665574832696
5.2736,20180410,0.955979475636938,25.0,139230.60070768883,82952.3350975049,mlg910,2.0,225113.06244073578,cal,334.3672015470587
4.2112,20180410,0.972375132828088,25.0,153556.4226371072,82952.3350975049,mlg910,2.0,282416.3501584092,cal,419.4814980959257
6.2464,20180410,0.9785400059703327,25.0,126302.71499437212,82952.3350975049,mlg910,2.0,173401.51958746888,cal,257.558491807793
3.6352,20180410,0.961769432522924,25.0,139423.84920424604,82952.3350975049,mlg910,2.0,225886.05642696458,cal,335.51535276132273
5.9776,20180410,0.9818475682038532,25.0,120908.86518726502,80702.9505817855,mlg910,2.0,160823.6584219181,cal,238.876216360184
4.2752,20180410,0.9663675811087112,25.0,138553.18535976415,80702.9505817855,mlg910,2.0,231400.9391119146,cal,343.7067738642741
3.5839999999999996,20180410,0.9579657566038692,25.0,135891.7127826376,80702.9505817855,mlg910,2.0,220755.0488034084,cal,327.8941128314685
3.6736,20180410,0.961106439130618,25.0,128230.23655914752,83552.73008989128,mlg910,2.0,178710.02587702498,cal,265.44337584423636
3.5584000000000002,20180410,0.9533018871256472,25.0,137873.91166482453,83552.73008989128,mlg910,2.0,217284.726299733,cal,322.73953845253743
10.8544,20180410,0.957019286811109,25.0,135440.58105331825,83552.73008989128,mlg910,2.0,207551.40385370786,cal,308.2823419098473
4.8512,20180410,0.9711351969077124,25.0,149177.89433862927,83552.73008989128,mlg910,2.0,262500.65699495195,cal,389.90012010863893
3.8400000000000007,20180410,0.966047282290428,25.0,160792.57522765693,83552.73008989128,mlg910,2.0,308959.3805510626,cal,458.9066593759671
5.2864,20180410,0.97954779063798,25.0,127769.86644746724,83552.73008989128,mlg910,2.0,176868.54543030384,cal,262.70816955723615
4.1984,20180410,0.9729655781710238,25.0,132045.19713294046,83552.73008989128,mlg910,2.0,193969.86817219676,cal,288.10927851982774
4.5696,20180410,0.973689219550348,25.0,131407.603831618,83457.50182841998,mlg910,2.0,191800.40801279212,cal,284.8869141021301
5.3504,20180410,0.9442586836161788,25.0,149869.68132647648,83457.50182841998,mlg910,2.0,265648.717992226,cal,394.57602978062914
6.1952,20180410,0.9862886779721328,25.0,130394.34440443169,83457.50182841998,mlg910,2.0,187747.37030404684,cal,278.8668153049107
4.16,20180410,0.975518577514336,25.0,122815.03892929242,83457.50182841998,mlg910,2.0,157430.1484034898,cal,233.83573387559917
5.4272,20180410,0.9750470830182799,25.0,165975.54042344412,83457.50182841998,mlg910,2.0,330072.1543800966,cal,490.2660972760604
6.0416,20180410,0.9362494013031574,25.0,144027.35845158357,83457.50182841998,mlg910,2.0,242279.42649265437,cal,359.86491832344143
4.8128,20180410,0.9739078038868768,25.0,122008.01383197846,83457.50182841998,mlg910,2.0,154202.04801423394,cal,229.04093928764578
3.4048000000000003,20180410,0.9565137136166928,25.0,110464.96737045496,83071.57743874053,mlg910,2.0,109573.55972685775,cal,162.75290350627407
6.9504,20180410,0.8983931865736373,25.0,151548.79720988954,83071.57743874053,mlg910,2.0,273908.87908459606,cal,406.8450954618389
4.096,20180410,0.948429897751272,25.0,157244.32711725932,83071.57743874053,mlg910,2.0,296690.9987140752,cal,440.6840628821533
4.6592,20180410,0.9755809828572336,25.0,150155.5974250542,83071.57743874053,mlg910,2.0,268336.0799452547,cal,398.5676493074383
5.4528,20180410,0.9726672521852352,25.0,143327.23523197527,83071.57743874053,mlg910,2.0,241022.63117293897,cal,357.998162439023
4.9536,20180410,0.9775065439252141,25.0,118133.02017683852,83071.57743874053,mlg910,2.0,140245.77095239196,cal,208.31126125569222
3.8144,20180410,0.951260824115182,25.0,148600.1340630073,84372.31819127435,mlg910,2.0,256911.26348693186,cal,381.5980258393915
6.784,20180410,0.9847359510938112,25.0,124621.21070510801,84372.31819127435,mlg910,2.0,160995.57005533465,cal,239.13156187925625
3.8400000000000007,20180410,0.9588316809255896,25.0,124487.04741398535,84372.31819127435,mlg910,2.0,160458.916890844,cal,238.33445479508003
4.7232,20180410,0.9677713345379884,25.0,126455.57234278727,84372.31819127435,mlg910,2.0,168333.0166060517,cal,250.03009190263185
4.4672,20180410,0.9696403854176,25.0,128992.9918622573,82921.02604334503,mlg910,2.0,184287.8632756491,cal,273.7283054766671
5.5808,20180410,0.9724584719420544,25.0,125736.64392454145,82921.02604334503,mlg910,2.0,171262.47152478568,cal,254.3812993919494
4.7872,20180410,0.9715157895781577,25.0,157564.52492928124,82921.02604334503,mlg910,2.0,298573.9955437448,cal,443.48093470128356
5.4528,20180410,0.9577274222923859,25.0,131832.16515984145,82921.02604334503,mlg910,2.0,195644.55646598566,cal,290.596743406079
5.4016,20180410,0.9800381112321878,25.0,116548.29726948726,82921.02604334503,mlg910,2.0,134509.0849045689,cal,199.79038894749542
4.5184,20180410,0.9765699897347524,25.0,141639.24517722268,82921.02604334503,mlg910,2.0,234872.87653551056,cal,348.8637469323293
5.8752,20180410,0.96461137227889,25.0,134389.2611302345,82921.02604334503,mlg910,2.0,205872.9403475578,cal,305.7892695871427
5.2224,20180410,0.9614826217031084,25.0,133712.48719838247,82921.02604334503,mlg910,2.0,203165.84462014976,cal,301.76833889178727
4.1216,20180410,0.9739194925357548,25.0,158144.34316213912,82921.02604334503,mlg910,2.0,300893.26847517636,cal,446.9258205346446
6.8224,20180410,0.8798625530786983,25.0,154262.18668453553,84117.81228551497,mlg910,2.0,280577.4975960822,cal,416.7501950846454
3.980800000000001,20180410,0.9691293149143833,25.0,131833.17643861182,84117.81228551497,mlg910,2.0,190861.45661238738,cal,283.49226134969524
4.4928,20180410,0.9768726338453102,25.0,122949.59572135564,84117.81228551497,mlg910,2.0,155327.13374336268,cal,230.7120629562172
5.76,20180410,0.914160214598266,25.0,155833.4153508977,84117.81228551497,mlg910,2.0,286862.41226153093,cal,426.0853678456725
5.6832,20180410,0.9740583819087938,25.0,132868.4899460533,84117.81228551497,mlg910,2.0,195002.7106421533,cal,289.6433905014869
4.2496,20180410,0.9628996918308772,25.0,149002.88478476575,84117.81228551497,mlg910,2.0,259540.28999700313,cal,385.5029979784337
5.0688,20180410,0.971571490537492,25.0,138058.76856784517,84114.01921250203,mlg910,2.0,215778.99742137257,cal,320.5030340671977
4.300800000000001,20180410,0.9673198627121512,25.0,124059.60302376196,84114.01921250203,mlg910,2.0,159782.33524503972,cal,237.32950772949056
3.3792,20180410,0.9496304586334624,25.0,142237.97174827036,84114.01921250203,mlg910,2.0,232495.81014307332,cal,345.33301873329356
5.6832,20180410,0.9795316189139128,25.0,150683.55466111502,84114.01921250203,mlg910,2.0,266278.141794452,cal,395.5109318829574
6.6304,20180410,0.9836342790767706,25.0,126785.06608943266,84114.01921250203,mlg910,2.0,170684.18750772253,cal,253.52235675046805
5.2352,20180410,0.9815583242425852,25.0,113733.60756208947,84114.01921250203,mlg910,2.0,118478.35339834978,cal,175.97946134351466
3.6352,20180410,0.9614921447536036,25.0,146194.27936067767,83532.40914145506,mlg910,2.0,250647.48087689042,cal,372.29424115577245
4.992,20180410,0.9535934681074476,25.0,142037.7785842627,82246.29555003499,mlg910,2.0,239165.93213691085,cal,355.24035152365127
5.2608,20180410,0.9736615674299736,25.0,125715.27908349475,82246.29555003499,mlg910,2.0,173875.93413383904,cal,258.2631540007512
4.300800000000001,20180410,0.9553707106584142,25.0,123202.9233708008,82246.29555003499,mlg910,2.0,163826.5112830632,cal,243.33644402068683
4.5696,20180410,0.9190734226244712,25.0,115318.01156323547,82246.29555003499,mlg910,2.0,132286.86405280192,cal,196.48965748674127
5.4144,20180410,0.9804613015683104,25.0,125710.53452570633,82246.29555003499,mlg910,2.0,173856.95590268532,cal,258.23496506327956
3.2128,20180410,0.9389048385187216,25.0,132758.87781106326,84145.80512327791,mlg910,2.0,194452.29075114138,cal,288.82583528439704
5.7216,20180410,0.9779936114091216,25.0,131904.17800078492,84145.80512327791,mlg910,2.0,191033.49151002802,cal,283.74778995682647
5.12,20180410,0.9742340158261328,25.0,109369.35405293736,84145.80512327791,mlg910,2.0,100894.19571863778,cal,149.86118312731654
3.52,20180410,0.9603207361809412,25.0,114123.27983978347,84145.80512327791,mlg910,2.0,119909.89886602222,cal,178.10577887801588
5.2224,20180410,0.9800537733944265,25.0,123636.12999345375,84145.80512327791,mlg910,2.0,157961.29948070337,cal,234.62466854407654
4.5696,20180410,0.9702891683292891,25.0,135154.42108181352,81890.00556079356,mlg910,2.0,213057.66208407984,cal,316.4609528510477
4.9792,20180410,0.9673178234569808,25.0,142094.19217991593,81890.00556079356,mlg910,2.0,240816.74647648947,cal,357.6923557077441
4.8128,20180410,0.9735544815319992,25.0,130410.55606316632,81890.00556079356,mlg910,2.0,194082.20200949104,cal,288.27613134661567
5.0688,20180410,0.97923362952726,25.0,112791.19283757635,81890.00556079356,mlg910,2.0,123604.74910713115,cal,183.59385105765816
4.5312,20180410,0.9736118096872708,25.0,126692.06623835806,81890.00556079356,mlg910,2.0,179208.242710258,cal,266.1833922896864
6.6816,20180410,0.985695455095332,25.0,129409.79937593453,81890.00556079356,mlg910,2.0,190079.17526056388,cal,282.33031533201114
4.6848,20180410,0.9664923668938756,25.0,126980.59332948075,82913.96362338997,mlg910,2.0,176266.51882436313,cal,261.8139613344758
7.1296,20180410,0.9470636246078716,25.0,160523.92727454935,82913.96362338997,mlg910,2.0,310439.85460463754,cal,461.1056520105558
4.8,20180410,0.9748038499544438,25.0,130902.34584456506,82913.96362338997,mlg910,2.0,191953.52888470038,cal,285.114349138033
5.4272,20180410,0.9809844589212332,25.0,147824.5443245155,82913.96362338997,mlg910,2.0,259642.32280450212,cal,385.6545503758803
5.6576,20180410,0.9618792916012732,25.0,137891.16096626627,82913.96362338997,mlg910,2.0,219908.7893715052,cal,326.6371382474069
5.9392,20180410,0.9709520315041579,25.0,129534.93299679355,81021.24888374018,mlg910,2.0,194054.7364522135,cal,288.23533592841005
6.7968,20180410,0.9145002456942944,25.0,154897.4211070146,81021.24888374018,mlg910,2.0,295504.68889309774,cal,438.92200122874544
3.8784,20180410,0.9682054199575144,25.0,146235.14147306394,81338.24582262644,mlg910,2.0,259587.58260174998,cal,385.5732431065113
14.7072,20180410,0.6955152959935264,25.0,126745.27495635694,81338.24582262644,mlg910,2.0,181628.11653492198,cal,269.7777036551714
4.2624,20180410,0.9701274608943309,25.0,129339.87153696525,81338.24582262644,mlg910,2.0,192006.50285735523,cal,285.193032972722
4.236800000000001,20180410,0.9748603498913356,25.0,137615.81912064573,81338.24582262644,mlg910,2.0,225110.29319207714,cal,334.3630882987454
3.776,20180410,0.9681041899353556,25.0,168636.18711604574,81338.24582262644,mlg910,2.0,349191.7651736772,cal,518.6650301785058
11.1744,20180410,0.4829766062358382,25.0,158444.48250282134,81338.24582262644,mlg910,2.0,308424.9467207796,cal,458.11284873563227
4.4928,20180410,0.9698345954934862,25.0,124393.80720831286,81338.24582262644,mlg910,2.0,172222.2455427457,cal,255.80688060444504
7.6288,20180410,0.9855901447839504,25.0,133779.92281989814,81487.69097534247,mlg910,2.0,209168.9273782227,cal,310.6848982451596
3.3536,20180410,0.9671903591393091,25.0,150743.95451397408,81487.69097534247,mlg910,2.0,277025.05415452644,cal,411.47364400702895
4.288,20180410,0.9732164511198772,25.0,129244.05944574172,81487.69097534247,mlg910,2.0,191025.473881597,cal,283.7358811322009
5.6192,20180410,0.9699330571511896,25.0,127746.60686426723,81487.69097534247,mlg910,2.0,185035.66355569905,cal,274.83903572148455
5.952000000000001,20180410,0.954933018158939,25.0,121209.60826703848,81487.69097534247,mlg910,2.0,158887.66916678404,cal,236.0006332978516
9.9968,20180410,0.7480129124176703,25.0,139920.33184161107,81487.69097534247,mlg910,2.0,233730.5634650744,cal,347.1670349756301
4.5568,20180410,0.9738300526473952,25.0,119918.88120403672,81487.69097534247,mlg910,2.0,153724.760914777,cal,228.33201040520058
10.048,20180410,0.9567754547697338,25.0,134842.88562947165,80451.31737990152,mlg910,2.0,217566.27299828053,cal,323.1577282309424
7.7056,20180410,0.9840354662267714,25.0,128311.1735619121,80451.31737990152,mlg910,2.0,191439.42472804233,cal,284.35073477331474
5.2352,20180410,0.9789133872070304,25.0,123835.82806253489,80451.31737990152,mlg910,2.0,173538.04273053343,cal,257.761273737895
3.5584000000000002,20180410,0.9575047746421548,25.0,102901.44808928003,80451.31737990152,mlg910,2.0,89800.52283751406,cal,133.38341717308018
7.5904,20180410,0.9260912802092274,25.0,137667.08123624235,80451.31737990152,mlg910,2.0,228863.0554253633,cal,339.93717890197604
4.416,20180410,0.97658327273963,25.0,136088.69516919358,80451.31737990152,mlg910,2.0,222549.51115716825,cal,330.55948173100177
8.6912,20180410,0.9476429124241488,25.0,130321.40363790165,80451.31737990152,mlg910,2.0,199480.3450320005,cal,296.2941555181915
3.8656,20180410,0.9758745464763664,25.0,122092.8921042096,80451.31737990152,mlg910,2.0,166566.29889723234,cal,247.40593295860305
4.7744,20180410,0.974783546347294,25.0,128754.93061187828,82464.75537521548,mlg910,2.0,185160.70094665122,cal,275.024757518559
4.300800000000001,20180410,0.9593486166433296,25.0,141325.86868062618,82464.75537521548,mlg910,2.0,235444.45322164282,cal,349.71272697346706
5.4528,20180410,0.9527439932138057,25.0,128427.79318771762,82464.75537521548,mlg910,2.0,183852.15125000858,cal,273.0811293016631
4.3776,20180410,0.9708817953124804,25.0,138019.08792623444,82464.75537521548,mlg910,2.0,222217.33020407584,cal,330.0660833715797
6.5152,20180410,0.9771342809577148,25.0,122270.54854296926,82464.75537521548,mlg910,2.0,159223.17267101514,cal,236.49896674240028
3.7632000000000008,20180410,0.9605744280909172,25.0,142021.03547634018,82464.75537521548,mlg910,2.0,238225.12040449883,cal,353.84293556413945
7.0528,20180410,0.8674033142675971,25.0,150956.95612853527,82464.75537521548,mlg910,2.0,273968.80301327916,cal,406.9341022752252
5.568,20180410,0.93559240957433,25.0,125729.16560718796,83910.18908126342,mlg910,2.0,167275.90610369813,cal,248.45993388263233
1.3056,20180410,0.981718935055934,25.0,118401.26689760409,83910.18908126342,mlg910,2.0,137964.31126536266,cal,204.92254057141275
4.3264000000000005,20180410,0.971537199662262,25.0,140775.49543013715,83910.18908126342,mlg910,2.0,227461.2253954949,cal,337.85499860088794
3.4176,20180410,0.9751109704189878,25.0,121636.61793194822,83910.18908126342,mlg910,2.0,150905.71540273918,cal,224.14479732802945
3.4944,20180410,0.9736649248786562,25.0,154936.17641950774,83910.18908126342,mlg910,2.0,284103.9493529773,cal,421.9881399313782
11.1616,20180410,0.9508898071562758,25.0,136615.06858130425,82833.95338699942,mlg910,2.0,215124.4607772193,cal,319.53083110552745
3.609600000000001,20180410,0.9619041564099636,25.0,111397.982009994,82833.95338699942,mlg910,2.0,114256.11449197831,cal,169.70804291901425
6.272,20180410,0.9677183085587115,25.0,155441.27707977578,82833.95338699942,mlg910,2.0,290429.29477110546,cal,431.3833657052483
4.3264000000000005,20180410,0.9686838412192096,25.0,134765.47248728294,82833.95338699942,mlg910,2.0,207726.0764011341,cal,308.54178829752806
3.4688000000000008,20180410,0.9563164696307196,25.0,145403.5958219682,82833.95338699942,mlg910,2.0,250278.5697398751,cal,371.74628634956997
5.7728,20180410,0.9816937783497516,25.0,156440.96798299078,82833.95338699942,mlg910,2.0,294428.05838396546,cal,437.3228495556455
4.8256,20180410,0.9745035461672592,25.0,135946.05193395706,82833.95338699942,mlg910,2.0,212448.39418783056,cal,315.55598892202215
4.0064,20180410,0.9592915011434284,25.0,131604.242434053,83123.52371416552,mlg910,2.0,193922.87487954996,cal,288.0394779690137
4.1856,20180410,0.9640209810960028,25.0,127151.08418656443,83123.52371416552,mlg910,2.0,176110.24188959564,cal,261.58183850349474
4.8512,20180410,0.9693949351384774,25.0,141088.22587718823,83123.52371416552,mlg910,2.0,231858.80865209084,cal,344.3868612619687
4.7616,20180410,0.9749535684691862,25.0,139444.17825362162,83123.52371416552,mlg910,2.0,225282.61815782438,cal,334.6190477527587
4.3648,20180410,0.9696832601948578,25.0,118145.88851799953,83123.52371416552,mlg910,2.0,140089.459215336,cal,208.0790867318255
3.0208,20180410,0.9689747221475581,25.0,125102.02388262466,82693.46327404349,mlg910,2.0,169634.2424343247,cal,251.962841757585
2.9568000000000008,20180410,0.9664906052333258,25.0,123003.61984134113,82693.46327404349,mlg910,2.0,161240.62626919057,cal,239.49555124335762
3.3024,20180410,0.9695967961041608,25.0,150054.21919355384,82693.46327404349,mlg910,2.0,269443.0236780414,cal,400.21182612325225
3.3408,20180410,0.9728945716200148,25.0,124682.35779006894,82693.46327404349,mlg910,2.0,167955.57806410184,cal,249.46947108543245
3.8528,20180410,0.9728500255746796,25.0,157317.7170034598,82693.46327404349,mlg910,2.0,298497.0149176653,cal,443.36659306230234
5.1968,20180410,0.9636289024363812,25.0,122833.70846012225,81360.54759044903,mlg910,2.0,165892.64347869286,cal,246.40533230637143
4.1856,20180410,0.9625707050185456,25.0,140333.85912370702,81360.54759044903,mlg910,2.0,235893.24613303196,cal,350.3793325814595
3.9296,20180410,0.9640645365555608,25.0,127612.48801545994,81360.54759044903,mlg910,2.0,185007.76170004363,cal,274.79759225617727
4.5568,20180410,0.9643713592668579,25.0,138502.89774012685,81360.54759044903,mlg910,2.0,228569.40059871125,cal,339.5010045567655
4.224,20180410,0.9722167454848006,25.0,133446.5369814687,81360.54759044903,mlg910,2.0,208343.95756407868,cal,309.45954577060587
1.8176,20180410,0.97983921984356,25.0,117299.03925164304,82627.06702773362,mlg910,2.0,138687.8888956377,cal,205.99729218606336
2.6752000000000002,20180410,0.9795840549290772,25.0,123312.7860738466,82627.06702773362,mlg910,2.0,162742.87618445192,cal,241.72688822018225
2.6624000000000008,20180410,0.9818608157908074,25.0,154253.1504335727,82627.06702773362,mlg910,2.0,286504.33362335636,cal,425.5535028757677
1.92,20180410,0.9587482475302368,25.0,126471.04781185812,82627.06702773362,mlg910,2.0,175375.92313649802,cal,260.4911327760943
2.7648,20180410,0.9794960725997036,25.0,150818.97886590127,82627.06702773362,mlg910,2.0,272767.6473526706,cal,405.14998964974916
1.9712,20180410,0.9797820716868636,25.0,107673.74361628457,82627.06702773362,mlg910,2.0,100186.70635420381,cal,148.81032789774773
2.0864000000000003,20180410,0.9766707824497268,25.0,169408.88251792718,82627.06702773362,mlg910,2.0,347127.2619607743,cal,515.5985614698543
1.5872000000000002,20180410,0.9858365856311102,25.0,148405.4772872308,82627.06702773362,mlg910,2.0,263113.64103798877,cal,390.81060374224495
1.2288,20180410,0.931314878432372,25.0,88413.69541846919,83008.25039672798,mlg910,2.0,21621.780086964834,cal,32.11548020252112
4.8128,20180410,0.9762914261485844,25.0,127333.02289612938,81635.95846165635,mlg910,2.0,182788.2577378921,cal,271.500896273275
8.2048,20180410,0.9213200157116638,25.0,182328.78218640087,81635.95846165635,mlg910,2.0,402771.2948989781,cal,598.248316995426
5.2096,20180410,0.9775863638768044,25.0,139618.43968054536,81635.95846165635,mlg910,2.0,231929.924875556,cal,344.4924923273846
4.48,20180410,0.9804247675991684,25.0,148975.40299149722,81635.95846165635,mlg910,2.0,269357.7781193635,cal,400.0852083313284
5.888,20180410,0.9830026274414946,25.0,128144.28418001886,81635.95846165635,mlg910,2.0,186033.30287345004,cal,276.32085940249607
4.3264000000000005,20180410,0.9736959216717076,25.0,153480.02523326591,83072.02010218088,mlg910,2.0,281632.02052434016,cal,418.3165097030236
4.8384,20180410,0.9775360646455749,25.0,129382.84659816616,83072.02010218088,mlg910,2.0,185243.30598394116,cal,275.1474532646559
6.9248,20180410,0.9507795120253116,25.0,148742.4706060669,83072.02010218088,mlg910,2.0,262681.8020155441,cal,390.169180255362
4.608,20180410,0.9764288971475712,25.0,146833.26214116788,83072.02010218088,mlg910,2.0,255044.96815594804,cal,378.82596125852916
4.1088000000000005,20180410,0.9819663487656608,25.0,130849.60226894473,83072.02010218088,mlg910,2.0,191110.3286670554,cal,283.86191849690994
6.1568,20180410,0.9596182257839766,25.0,125139.85597574392,82770.01302653235,mlg910,2.0,169479.37179684627,cal,251.73280774225944
4.5568,20180410,0.9763406401537154,25.0,136132.18328275494,82770.01302653235,mlg910,2.0,213448.6810248903,cal,317.0417450430828
4.0192000000000005,20180410,0.9730339507983126,25.0,127220.36977274086,82770.01302653235,mlg910,2.0,177801.426984834,cal,264.09380658505296
3.9168000000000007,20180410,0.969903662745308,25.0,147875.19845487614,82770.01302653235,mlg910,2.0,260420.74171337514,cal,386.8107593908934
5.3888,20180410,0.9850060541958026,25.0,123877.25808304331,82770.01302653235,mlg910,2.0,164428.98022604384,cal,244.23130925995514
3.3664,20180410,0.9627146083668066,25.0,118905.28049750607,82770.01302653235,mlg910,2.0,144541.06988389487,cal,214.69119793268004
5.184,20180410,0.97219330640003,25.0,135649.340122668,86025.8756040216,mlg910,3.0,198493.85807458567,cal,294.828896773376
4.6336,20180410,0.9768303287700816,25.0,155038.63708349902,86025.8756040216,mlg910,3.0,276051.0459179097,cal,410.02692028149187
8.166400000000001,20180410,0.7153581426970127,25.0,153697.06036073092,86025.8756040216,mlg910,3.0,270684.7390268373,cal,402.0561832733586
1.9712,20180410,0.8670762775150208,25.0,84671.71894253918,86025.8756040216,mlg910,3.0,-5416.626645929646,cal,-8.04547845330626
4.1856,20180410,0.9756588712292521,25.0,141369.1688928414,86025.8756040216,mlg910,3.0,221373.17315527925,cal,328.812231520372
6.6816,20180410,0.9361124299550228,25.0,138550.54172395178,85564.93029735872,mlg910,3.0,211942.44570637227,cal,314.8044884269466
6.0288,20180410,0.980953101058404,25.0,124159.33313978199,85564.93029735872,mlg910,3.0,154377.61136969307,cal,229.3017088192874
5.952000000000001,20180410,0.9805174299310154,25.0,139661.0481028343,85564.93029735872,mlg910,3.0,216384.4712219023,cal,321.4023625117498
4.7488,20180410,0.972434685459704,25.0,130370.78982661026,85564.93029735872,mlg910,3.0,179223.43811700615,cal,266.2059624843062
6.5024,20180410,0.9686589069922372,25.0,145246.7045667622,85564.93029735872,mlg910,3.0,238727.09707761393,cal,354.58853661283734
3.648,20180410,0.9580161112747204,25.0,157850.19409252855,85564.93029735872,mlg910,3.0,289141.0551806793,cal,429.4699046999088
4.3648,20180410,0.9156041655982076,25.0,157724.077768943,85564.93029735872,mlg910,3.0,288636.58988633717,cal,428.7206072272612
5.2224,20180410,0.975312434987081,25.0,124165.02701451279,85564.93029735872,mlg910,3.0,154400.38686861628,cal,229.3355379527736
4.1088000000000005,20180410,0.9715883088750084,25.0,125287.01477543694,85564.93029735872,mlg910,3.0,158888.33791231288,cal,236.00162660569703
5.376,20180410,0.9781812936397356,25.0,121962.61560592963,85564.93029735872,mlg910,3.0,145590.74123428366,cal,216.25030635654602
3.9936,20180410,0.9713771284067187,25.0,110826.21402330598,85564.93029735872,mlg910,3.0,101045.13490378903,cal,150.08537763826857
5.504,20180410,0.9866230057893066,25.0,126753.28910975765,85564.93029735872,mlg910,3.0,164753.43524959573,cal,244.7132320638861
4.1728000000000005,20180410,0.9681093726148396,25.0,153341.26901470814,85564.93029735872,mlg910,3.0,271105.3548693977,cal,402.6809366336409
4.5056,20180410,0.9721796653292256,25.0,138305.53522641855,85564.93029735872,mlg910,3.0,210962.41971623932,cal,313.3488263511379
